booking_id,student_id,room_type,amenities,price_per_day,check_in_date,check_out_date,booking_date,stay_duration,lead_time,booking_status,season,day_of_week,is_academic_week
1a8709bd-1fc2-4099-8994-96ab6db7fa7e,c2086227-4333-440a-98d9-9ad8255f30b9,Group,"Tiled Floor, A/C",15136.28,2022-12-11,2022-12-26,2022-12-08,15,3,Cancelled,Vacation,Sunday,0
1c9ddbd3-caa7-4357-80ea-7a67946e8ec2,69b35bf2-5dd0-4e34-ab40-88dab8d49cf2,Double,"Tiled Floor, A/C, Kitchen, Parking",20841.61,2023-10-15,2023-10-27,2023-10-03,12,12,Confirmed,Vacation,Sunday,1
3e39bf9b-e9b8-43ea-a456-d76756ff66fd,43b6c6ef-35c8-4133-bb8b-1581cba95e23,Double,"Kitchen, Parking, A/C",21876.44,2023-06-09,2023-07-08,2023-05-25,29,15,Cancelled,Vacation,Friday,1
12f638e6-b197-403c-a45c-7178547c9030,7dd7fc59-b586-44b5-a631-a9ee754f595f,Single,"Attach Bathroom, A/C, Kitchen, Wi-Fi",27506.46,2022-03-21,2022-04-17,2022-03-17,27,4,Confirmed,Vacation,Monday,0
57aa5681-428f-44aa-81c9-7ab63ea685f6,54a6368b-71d6-4744-b06f-06814b9842c5,Group,"Tiled Floor, Wi-Fi, Kitchen, Attach Bathroom",10304.9,2023-08-18,2023-08-23,2023-08-08,5,10,Cancelled,Vacation,Friday,0
91779972-4207-491e-b316-7953734bda19,c2e60c05-0926-4f85-982c-71294679fe6e,Single,"Attach Bathroom, Parking",21136.27,2023-10-19,2023-11-02,2023-09-04,14,45,Confirmed,Vacation,Thursday,1
06a4093b-49d6-43b1-8593-53fa25e4e633,90441ec6-5ef0-495e-a152-dc3a3894de06,Group,"Kitchen, Tiled Floor",10924.64,2022-06-17,2022-06-20,2022-04-19,3,59,Cancelled,Vacation,Friday,1
f1dde1f6-4e81-42da-8a8d-4853b6bbcd58,a246ea52-9150-49b2-a886-825eb74112a5,Double,"Attach Bathroom, Wi-Fi, A/C, Parking",21472.26,2022-11-02,2022-11-25,2022-10-09,23,24,Confirmed,Vacation,Wednesday,0
ac5bfe79-709a-41ab-b68c-55b279ac446d,ce217fb3-be65-4bf9-a789-76c94b7d3b08,Single,"Wi-Fi, A/C, Parking, Attach Bathroom",22984.35,2022-10-20,2022-11-06,2022-08-25,17,56,Confirmed,Vacation,Thursday,1
4ad653d0-9b81-4e24-a582-bca620e8dae1,a302db2f-41de-4a4c-a25c-ade5dbf11941,Group,"Parking, Tiled Floor",19697.0,2023-07-21,2023-08-07,2023-06-24,17,27,Confirmed,Vacation,Friday,0
954e95fb-362f-4bc2-99d5-d66c072b50ed,0316cde5-9590-4901-a5fb-24214d8e8fdb,Double,"Wi-Fi, Parking",18071.88,2022-08-04,2022-08-19,2022-06-27,15,38,Confirmed,Vacation,Thursday,0
bed64914-8233-4e6e-b89c-96e95d39b505,67e56f19-844e-4e8b-bf01-8ec6dec78f9e,Group,"Tiled Floor, A/C",14700.81,2022-09-11,2022-09-26,2022-07-21,15,52,Confirmed,Semester,Sunday,1
f8ef6c71-2b9f-4f6a-a666-a9b49e5364dc,964e81dd-27e7-4bba-a4d3-7418581e60ef,Double,"Attach Bathroom, Tiled Floor, Kitchen, A/C",16030.9,2023-02-26,2023-03-15,2023-01-06,17,51,Confirmed,Vacation,Sunday,1
5fd639e6-85f9-40f7-9075-b7d18047c7e1,7c39115f-ed13-4ac8-9d8b-6c6960c336eb,Single,"A/C, Wi-Fi, Parking",29417.54,2023-11-21,2023-11-29,2023-10-25,8,27,Cancelled,Vacation,Tuesday,0
7b67caba-8675-4c71-9eeb-96012b4b8171,613f50db-e5aa-4c5a-bbe7-52062ce62f9f,Group,"Wi-Fi, Attach Bathroom, Parking, A/C",15457.18,2023-07-03,2023-07-19,2023-05-19,16,45,Confirmed,Vacation,Monday,0
57a55d1a-1093-405b-b26b-3379ab32dc3a,396c6135-34d8-4c51-8f2e-d3eb398e2497,Group,"Tiled Floor, Parking",16140.9,2022-01-26,2022-02-23,2022-01-12,28,14,Confirmed,Semester,Wednesday,1
ba902275-c72b-42e8-9bcf-e969473fb005,326acdea-a666-4e73-9e9d-8b00ca0de08e,Group,"Wi-Fi, Parking, A/C",18307.6,2022-05-31,2022-06-12,2022-04-27,12,34,Cancelled,Semester,Tuesday,1
e9a6df13-91c4-48c6-b596-1b937fb0b7b6,d708bdc7-031f-4724-a803-68e2a37dafca,Single,"Attach Bathroom, Wi-Fi, Parking, A/C",29206.01,2022-11-09,2022-11-27,2022-10-04,18,36,Confirmed,Vacation,Wednesday,0
c9a5c042-c878-4b08-91a3-3332d882ce3c,bdcaf089-3a76-4ae2-a5ec-276c862c9e66,Double,"Attach Bathroom, Kitchen, A/C",20339.7,2023-09-07,2023-09-24,2023-08-03,17,35,Cancelled,Semester,Thursday,1
6603854f-0868-4cbf-aa0b-e6875d124a22,545b19ba-f3b8-4fe4-994d-9447a05be230,Single,"A/C, Attach Bathroom",20856.13,2022-06-25,2022-06-29,2022-06-07,4,18,Cancelled,Vacation,Saturday,1
f62f197d-8da4-4d27-857f-4a841133ded4,89a89d04-bdc3-43b8-98bb-254c88e5a13a,Single,"Parking, Wi-Fi, Kitchen",20556.4,2023-03-01,2023-03-05,2023-01-30,4,30,Confirmed,Vacation,Wednesday,0
0e545d51-cc44-4778-b86e-92d61456a858,3f7b16ec-85df-48e2-9113-6499725687c2,Group,"Attach Bathroom, A/C, Parking, Tiled Floor",13600.02,2023-12-21,2023-12-29,2023-11-09,8,42,Cancelled,Vacation,Thursday,0
2ec46bfe-bd4b-49cd-8c19-e0ac418df073,db869a02-a69b-4d21-afb3-8c42b0901da2,Double,"Kitchen, Attach Bathroom, Wi-Fi",16427.73,2022-07-11,2022-07-20,2022-07-10,9,1,Cancelled,Vacation,Monday,0
74c0bea3-b7a6-4ca5-b08c-147d3a747c44,9bf072e7-fab8-4bb6-8a4c-b2312d6c18d0,Group,"Wi-Fi, Kitchen",17012.08,2022-08-02,2022-08-08,2022-07-10,6,23,Confirmed,Vacation,Tuesday,0
be3c7c84-1763-40f5-8708-b42e8d4e46c5,eadf1b58-d4a8-4169-bbbb-fd6730a4c4b0,Group,"Tiled Floor, Attach Bathroom, A/C, Kitchen",14898.51,2022-09-10,2022-10-02,2022-07-26,22,46,Cancelled,Semester,Saturday,1
85c65764-21ee-4a3d-a733-c344e7f8daa8,3a4317a1-352d-4d78-8f94-db384d81bc5e,Single,"A/C, Tiled Floor",29346.23,2022-03-02,2022-03-13,2022-02-19,11,11,Confirmed,Vacation,Wednesday,0
7a2f2c57-94ce-43b7-82fd-7e2d95eef403,e1b33498-8974-4baf-9928-3cfc76da7bc3,Group,"Wi-Fi, Kitchen",13608.77,2022-07-23,2022-08-05,2022-07-09,13,14,Confirmed,Vacation,Saturday,0
a247a4f5-ca3e-4f3a-91a0-b33c0d13c33b,1dcccf24-7a71-4e7b-b248-f69912b3b3eb,Group,"Attach Bathroom, Kitchen, Tiled Floor, A/C",19630.62,2023-10-01,2023-10-17,2023-08-30,16,32,Cancelled,Vacation,Sunday,1
199177b9-3288-4f78-b9dd-7b951558cc6d,9929c7c7-3709-47d3-96e1-56458ad8af05,Group,"Tiled Floor, Parking",15705.01,2022-12-28,2023-01-15,2022-12-10,18,18,Confirmed,Vacation,Wednesday,0
94eb2ddd-0275-4eca-91bf-903d4cca3dda,1c8cd498-e7ad-495b-9c73-9cbc6e047758,Double,"A/C, Wi-Fi",20445.8,2023-01-29,2023-02-17,2023-01-14,19,15,Confirmed,Semester,Sunday,1
a48339f7-c703-4a4c-b150-f94fe2f2cf57,a28af08d-ce46-4bf3-96c4-9c4431de54f6,Single,"Wi-Fi, Kitchen",25896.14,2023-08-07,2023-09-01,2023-07-14,25,24,Cancelled,Vacation,Monday,0
002072c6-fe03-4a0e-b4cd-173bc16b44e1,99f2587c-683c-4806-812a-dc5540728ad4,Double,"A/C, Tiled Floor",15372.18,2023-04-28,2023-05-16,2023-04-23,18,5,Cancelled,Vacation,Friday,0
5421b62c-2d31-417c-a191-9e127e1b5edf,48a436ae-83a2-406f-bbb8-373c81ddf3ea,Single,"Wi-Fi, Attach Bathroom, Kitchen, A/C",24907.37,2022-08-01,2022-08-07,2022-07-30,6,2,Confirmed,Vacation,Monday,0
883d9b03-de04-4086-83a2-9acd4cb50736,ad8716e1-4679-4c1e-9755-19cd3fbfe7eb,Double,"A/C, Attach Bathroom, Kitchen",15210.25,2023-06-22,2023-07-05,2023-05-17,13,36,Cancelled,Vacation,Thursday,1
70a6b5fc-a03c-47ff-8f0d-c7bc80c8b083,f2193325-c1b1-46bd-ba2b-adf71c894d39,Double,"Attach Bathroom, Tiled Floor, Wi-Fi",15192.95,2023-03-28,2023-04-11,2023-03-12,14,16,Cancelled,Vacation,Tuesday,0
e4b3b66b-51b7-45ed-81ab-1df17cd21263,7eebf539-7873-4a4e-8271-bbbaf96f4a1b,Single,"A/C, Parking",27906.68,2022-07-17,2022-07-28,2022-05-22,11,56,Cancelled,Vacation,Sunday,0
6e988798-c2ac-4d6d-90c8-81792dc58521,ece027bb-1835-4b4b-8dfc-f384ac482af2,Group,"Attach Bathroom, A/C",19676.33,2022-05-28,2022-06-07,2022-05-07,10,21,Cancelled,Semester,Saturday,1
afdc8a51-a34c-4c78-97a9-9ae771757228,318f7980-2ec2-45a6-9293-23e289e10a5a,Double,"A/C, Wi-Fi",20040.85,2023-12-25,2023-12-29,2023-11-01,4,54,Confirmed,Vacation,Monday,0
36955a61-3b57-4da7-834a-4fa61bd487bb,51ec8f30-4e2d-4257-8074-a1ed4ea4ae73,Group,"A/C, Kitchen",13489.45,2023-10-12,2023-10-26,2023-08-28,14,45,Cancelled,Vacation,Thursday,1
af4b88ff-1a58-46ae-b8cc-d78887c84346,35d5b119-9c09-40fe-ad74-03c64cd0d32e,Double,"Parking, Attach Bathroom, Wi-Fi, Kitchen",23135.5,2023-10-14,2023-11-03,2023-08-19,20,56,Confirmed,Vacation,Saturday,1
280906a9-52e2-4a8e-a793-b627ac00cd5e,c92aeb0c-656f-4bd8-8432-9e7831209ff4,Single,"Tiled Floor, A/C, Parking, Kitchen",20582.98,2023-04-22,2023-05-05,2023-03-20,13,33,Confirmed,Vacation,Saturday,0
a99f8c03-9c31-4930-a86e-f693da341653,84372286-f4ea-4fa5-935f-d8d22839d888,Group,"A/C, Wi-Fi, Tiled Floor",16515.92,2022-05-26,2022-05-30,2022-05-14,4,12,Cancelled,Semester,Thursday,1
6aba8f0c-c9eb-4e3c-9860-f848a74b2973,3a8da127-44f6-4bef-b9f9-d376c79e049b,Double,"Tiled Floor, Attach Bathroom, A/C, Wi-Fi",24504.56,2023-01-31,2023-02-08,2023-01-03,8,28,Cancelled,Semester,Tuesday,1
db326207-ef30-4fd0-b8d3-ca66434a7e17,251dd64e-5eec-4af4-8db9-eacbd59dcbfa,Single,"Attach Bathroom, Kitchen",21543.66,2024-02-18,2024-03-14,2023-12-26,25,54,Confirmed,Vacation,Sunday,1
d4488069-5a9b-43f8-ba09-a484556ed0d1,4eda31cc-7320-4e30-90ba-8eddbec6573b,Group,"Wi-Fi, A/C",12725.18,2022-08-28,2022-09-13,2022-08-26,16,2,Confirmed,Vacation,Sunday,0
6ac89d70-c33f-4ef7-a4bf-2e8c903389b4,6771dc17-f0a3-4219-8321-07880173c12e,Double,"A/C, Parking",18012.97,2022-12-11,2023-01-09,2022-11-27,29,14,Cancelled,Vacation,Sunday,0
a552abc6-5a86-403a-a8a6-50cef7fb68d5,74f6b97e-f998-4aa1-a3d2-789dce2cc739,Group,"Parking, Kitchen",13907.96,2022-03-01,2022-03-19,2022-02-12,18,17,Cancelled,Vacation,Tuesday,0
b44f8e12-d18b-421e-84fc-9dd046327360,b777dcb9-a97c-496b-b567-66ec33c43cd1,Single,"Kitchen, A/C, Parking",26182.86,2023-09-13,2023-10-10,2023-08-19,27,25,Confirmed,Semester,Wednesday,1
060fd3b6-5f9c-41f0-9522-1c404b77cf1c,61e561bb-ca79-4b30-ad70-881b52647c6f,Double,"Tiled Floor, Wi-Fi",16892.74,2022-08-22,2022-09-14,2022-07-18,23,35,Cancelled,Vacation,Monday,0
330f4bae-bd30-4739-8f5a-57878edd8e22,80c0e667-9e18-43a2-b708-eb7fcc274beb,Single,"Wi-Fi, Attach Bathroom, Tiled Floor, Kitchen",23130.64,2022-09-15,2022-09-20,2022-09-10,5,5,Confirmed,Semester,Thursday,1
130da476-1b59-42d2-8622-70cbdb3d419b,b90ca447-5352-4b34-a911-268f3e3e47b3,Single,"Wi-Fi, Parking, Tiled Floor",29043.59,2023-01-05,2023-01-11,2022-12-08,6,28,Cancelled,Semester,Thursday,1
784983ff-97ca-4ef5-b8a4-c19ff105c2d8,0bc6a71b-f25b-46a6-b89c-2ef6f3b93ebe,Double,"Tiled Floor, Wi-Fi",15616.79,2023-02-14,2023-02-19,2023-01-08,5,37,Cancelled,Vacation,Tuesday,1
f5b0fa1c-b013-4951-a3db-2b6da8cfa238,3ff5ea79-7cae-4dfe-b4dc-70c6e8acd757,Group,"Tiled Floor, Attach Bathroom, Kitchen",11437.03,2023-10-15,2023-11-06,2023-08-30,22,46,Confirmed,Vacation,Sunday,1
60013e38-960b-4746-9b51-0232fca7644d,a3beb445-0e5d-4626-99f7-f7750f2f633b,Double,"A/C, Attach Bathroom",17274.48,2022-09-25,2022-10-09,2022-08-06,14,50,Confirmed,Semester,Sunday,1
7028eb2d-5e94-42d6-89b3-889d46aaf714,78ca903b-1c6c-4382-88c3-a59dec7172e7,Group,"Wi-Fi, Parking, Kitchen, A/C",16832.31,2022-10-25,2022-11-03,2022-09-24,9,31,Confirmed,Vacation,Tuesday,1
53156a23-12f0-4d7d-bff4-9c48e17f5e53,69ed5072-bb81-4774-8676-51b3fa286316,Single,"Parking, Wi-Fi, Attach Bathroom, A/C",21117.91,2022-05-09,2022-05-18,2022-04-15,9,24,Cancelled,Semester,Monday,1
96fdad96-2681-45bb-9fbb-3a4326da916c,8fd48278-3332-43ab-92f7-70724c81cd72,Single,"Parking, Wi-Fi, A/C, Tiled Floor",22196.11,2023-11-21,2023-12-17,2023-10-03,26,49,Cancelled,Vacation,Tuesday,0
929ea405-53ed-45f6-bec7-2cca7031e2cd,42be7d36-a923-4810-8346-04f98bed0104,Single,"A/C, Kitchen, Parking, Attach Bathroom",29096.03,2022-05-04,2022-05-22,2022-03-10,18,55,Confirmed,Semester,Wednesday,1
b087ab0e-4a9a-45f0-913b-3a4d87f16ab5,c5188d4d-c5a8-446c-a3f5-aea605981489,Single,"Parking, Tiled Floor, Kitchen",21781.97,2023-04-24,2023-04-30,2023-03-09,6,46,Confirmed,Vacation,Monday,0
b61e7c80-b302-425e-8930-c9f3dee7dad7,da7a9b4f-f50b-4168-905f-c360bd32ebda,Double,"A/C, Wi-Fi",24971.6,2022-04-06,2022-04-25,2022-02-22,19,43,Confirmed,Vacation,Wednesday,0
bf4d4bd8-7222-4838-85cf-dce6e7b4dcd3,523e901f-2f23-4d0c-b6fd-f910e2742d5c,Group,"Tiled Floor, Attach Bathroom, Kitchen",15054.78,2022-10-14,2022-10-27,2022-10-08,13,6,Cancelled,Vacation,Friday,1
554047fe-5cb9-435c-b5f7-3b073a4962d1,b43d4bf9-f8b0-4457-ad7b-b3c532f0b15c,Single,"Parking, Attach Bathroom",24019.65,2023-02-27,2023-03-14,2022-12-30,15,59,Confirmed,Vacation,Monday,1
eec432d0-bf66-4225-9a86-a2f5415f2099,a469db2c-1e83-43bf-a3e8-bb0505ec647e,Double,"Attach Bathroom, A/C, Kitchen",24134.63,2022-09-07,2022-10-03,2022-07-21,26,48,Cancelled,Semester,Wednesday,1
7c81ed5a-ce5a-4372-a574-708d6d658f44,87450d05-d4e8-4dd0-8c4b-c3d2cc5015cf,Group,"Kitchen, Tiled Floor, Parking",19985.93,2022-12-14,2022-12-21,2022-11-16,7,28,Cancelled,Vacation,Wednesday,0
5f9c041d-8323-44b5-bd59-3fa4e9b9339e,fee33607-6fec-4ac2-90d2-abfe0425c430,Group,"Tiled Floor, A/C, Wi-Fi",18835.59,2022-03-27,2022-04-21,2022-02-16,25,39,Confirmed,Vacation,Sunday,0
cc5bf684-df82-4a94-8114-0235f5b4aee1,7df45531-89ef-498a-8a46-739f53badc3e,Single,"Tiled Floor, Kitchen",28670.82,2022-03-18,2022-03-22,2022-01-25,4,52,Confirmed,Vacation,Friday,0
112e1621-a266-430e-9570-cefc93271b56,1796b7b1-90b7-426f-9357-69cbbc03daa7,Double,"Parking, Attach Bathroom, A/C",21501.91,2022-09-19,2022-10-08,2022-08-08,19,42,Cancelled,Semester,Monday,1
28815cd9-8821-4541-9cc1-fb5ec7d4a10f,d9fafbb9-d8a7-42cb-8374-c273cc707551,Double,"Kitchen, A/C, Attach Bathroom, Tiled Floor",16349.78,2023-04-20,2023-05-06,2023-03-10,16,41,Cancelled,Vacation,Thursday,0
9c2b05eb-77ec-4100-ac28-c17a92ecc3bd,c07d0001-30de-4010-be31-f408a671cd81,Double,"Parking, Attach Bathroom",17390.45,2022-03-11,2022-04-07,2022-03-10,27,1,Confirmed,Vacation,Friday,0
d1587136-6e52-4655-af17-8dbbc461aac1,e3acd21a-7387-4600-b739-1bee46e09e7d,Group,"Attach Bathroom, A/C",15568.33,2022-04-15,2022-04-25,2022-02-26,10,48,Cancelled,Vacation,Friday,0
a6837a72-26f6-4d64-bd2a-f2c4fe8db353,a5d8d541-2e82-4ce6-92b1-d17e5497062b,Single,"Wi-Fi, Parking, Kitchen, Tiled Floor",22118.22,2023-12-02,2023-12-30,2023-11-15,28,17,Cancelled,Vacation,Saturday,0
c7f7040b-8718-4322-b43c-6de656fdc504,f2d1235d-d1f9-4f96-bd4d-28c8b14d53b0,Double,"Tiled Floor, Kitchen, Attach Bathroom, Wi-Fi",17076.28,2023-05-20,2023-06-16,2023-03-23,27,58,Cancelled,Semester,Saturday,1
932204fb-66c6-4afa-857f-f1dfe3af8541,d4066625-9faa-4180-81a0-69a24b37617d,Group,"Tiled Floor, Attach Bathroom",15851.15,2023-01-13,2023-01-28,2022-12-02,15,42,Confirmed,Semester,Friday,1
5287c72e-39a8-4b5e-822f-8a4704d4c5db,db06f072-4244-4fce-a686-d5c66d59ade7,Single,"Tiled Floor, Wi-Fi, Attach Bathroom",29239.41,2022-11-28,2022-12-19,2022-10-30,21,29,Confirmed,Vacation,Monday,0
539d5223-c48d-476c-acae-8af89599b267,aa57c6e4-a753-497e-b52f-524f8849066e,Group,"Attach Bathroom, A/C",12087.05,2022-07-05,2022-07-16,2022-06-23,11,12,Confirmed,Vacation,Tuesday,0
ece42aa5-930e-4549-924f-7225c519fd78,b703fa9f-e15c-4c37-a4ab-9bae5aca08f9,Group,"Wi-Fi, Tiled Floor, Attach Bathroom",10176.79,2022-06-11,2022-06-23,2022-06-05,12,6,Cancelled,Vacation,Saturday,1
c5e2cdcc-3058-4d20-a711-1b6093acd71b,2e7c77b0-4ef8-4787-b4c5-dd5b25f5ed6f,Single,"A/C, Parking, Kitchen",21485.41,2023-11-19,2023-11-23,2023-11-05,4,14,Confirmed,Vacation,Sunday,0
f1ca680c-9a17-4669-888e-58e706b6a5f4,20984689-c78a-46ce-8a19-9083d83e262a,Group,"Wi-Fi, Parking, Tiled Floor, A/C",11472.31,2022-03-31,2022-04-29,2022-03-20,29,11,Cancelled,Vacation,Thursday,0
53d47caf-11bb-497a-b464-a31f5938949e,3ae8160a-edaf-4a54-90b9-e04adedcc2ff,Single,"Attach Bathroom, Wi-Fi, Tiled Floor",20553.41,2023-03-15,2023-04-02,2023-02-24,18,19,Cancelled,Vacation,Wednesday,0
29cd4d5c-4d8c-49c6-b3a2-b47b35746477,3ba4807e-4565-4d2d-bdb2-69e56c9dda26,Single,"Kitchen, Attach Bathroom, Parking, Tiled Floor",21119.03,2023-06-25,2023-06-30,2023-05-27,5,29,Confirmed,Vacation,Sunday,1
5af7dfe2-c5b8-4c82-b79c-c41aeb7d2448,e61cf9a3-e0ac-4b75-a326-e3d006fce65a,Double,"Attach Bathroom, Tiled Floor, A/C",19719.04,2024-02-27,2024-03-19,2023-12-29,21,60,Confirmed,Vacation,Tuesday,1
600777be-f2b1-468a-958b-54231f8424bd,be7301e9-de16-40ea-b1a6-de4806822e13,Single,"Tiled Floor, A/C, Attach Bathroom",24922.13,2022-12-24,2023-01-19,2022-12-08,26,16,Confirmed,Vacation,Saturday,0
0c994ec1-6162-4af8-b565-c8a2bd6aec56,32d9ec3e-6630-4af8-b044-9b5172624be8,Double,"Tiled Floor, A/C",17272.97,2023-12-20,2023-12-27,2023-10-26,7,55,Confirmed,Vacation,Wednesday,0
d08308b0-9718-4943-a168-c4a8c55f30a1,2cd3248d-f820-4c5f-97c5-22e01fe9048d,Double,"A/C, Kitchen, Wi-Fi",16756.45,2022-07-01,2022-07-29,2022-06-09,28,22,Confirmed,Vacation,Friday,0
84391819-b97a-48ba-940b-b34de9ccedab,35aad597-c1b0-444b-a9b2-b32c1f27fa2c,Double,"Kitchen, A/C",23410.38,2023-02-14,2023-03-10,2023-01-29,24,16,Confirmed,Vacation,Tuesday,1
9ad75864-bd9a-46d9-bd36-35b9f0d1701b,511f0533-fecf-40db-bfeb-32a45bbf785b,Double,"Kitchen, Wi-Fi, A/C, Tiled Floor",21732.12,2022-05-09,2022-05-22,2022-04-04,13,35,Confirmed,Semester,Monday,1
173e13d9-fc32-4db4-b5d8-053130e423e1,7a5cd426-5c1f-4f7b-81c4-dda8ccbf1dfe,Double,"Attach Bathroom, A/C, Parking",20772.24,2022-12-21,2023-01-07,2022-11-19,17,32,Cancelled,Vacation,Wednesday,0
74faebdd-f1e4-427a-9cab-87e2823c794a,cdac6327-6149-46d1-81db-80b404221bf2,Single,"Attach Bathroom, A/C, Tiled Floor",22975.59,2022-09-02,2022-09-26,2022-07-18,24,46,Cancelled,Semester,Friday,1
199ded5e-db84-4a96-b629-5eb4667a9b91,4f5af64e-f21b-4a7f-9c42-adcf5acc616d,Single,"Parking, Wi-Fi, Tiled Floor, Kitchen",29388.23,2022-12-26,2022-12-31,2022-11-23,5,33,Cancelled,Vacation,Monday,0
d909f489-f229-49b6-af24-618910b7de33,ffecc4eb-3ab7-42a1-8cfa-4f8aa6e997ae,Double,"Tiled Floor, Parking, Kitchen, Wi-Fi",21869.21,2023-12-01,2023-12-31,2023-10-12,30,50,Confirmed,Vacation,Friday,0
cf674365-a4c1-4966-a682-c0fb159e9c9f,040ebf47-78ab-4513-a03d-b91863c279aa,Group,"Attach Bathroom, Parking, Kitchen, Tiled Floor",11699.98,2023-08-03,2023-08-10,2023-06-29,7,35,Cancelled,Vacation,Thursday,0
52c1e256-e5b7-4f49-a5b9-5c1abac8f92f,3fbe5756-d8f0-4d41-a407-43300b9d55cd,Single,"Attach Bathroom, Parking",20505.0,2022-09-20,2022-10-12,2022-08-02,22,49,Cancelled,Semester,Tuesday,1
84c469b1-20c1-4845-825f-c70f90884400,7845a524-b1f0-4f04-a3e5-7b5027dfc6e0,Double,"Tiled Floor, Kitchen, A/C",16222.88,2022-05-26,2022-06-11,2022-05-18,16,8,Cancelled,Semester,Thursday,1
cd68cb39-98a0-4b61-8fa9-969509fb4d4b,a93429ae-bd66-4203-9dc8-ca3735b7215e,Double,"A/C, Attach Bathroom, Kitchen",18886.74,2023-09-23,2023-09-29,2023-08-16,6,38,Cancelled,Semester,Saturday,1
d2c08ee4-6a35-467d-9e18-16205f27fee1,2cb50ab9-2c23-4779-ab53-41c02850c932,Single,"Wi-Fi, Kitchen, Tiled Floor",28528.38,2022-08-17,2022-08-28,2022-08-16,11,1,Cancelled,Vacation,Wednesday,0
bdf18708-26c0-4f52-b71d-e9c584c2f2c4,2e7e4cef-ab2d-4056-8f71-1c2ccf35fdb9,Double,"Kitchen, Attach Bathroom, Wi-Fi, A/C",16428.42,2024-01-12,2024-02-02,2023-12-29,21,14,Cancelled,Semester,Friday,1
c95bc917-1c01-460c-acc9-d15ae10b3781,343e623f-7f5f-4a4f-87ac-c717299152e6,Double,"Attach Bathroom, Tiled Floor, Wi-Fi",20132.48,2022-12-08,2022-12-28,2022-10-11,20,58,Cancelled,Vacation,Thursday,0
e8b2f81a-5f88-4e99-a014-7ab96755e34c,5231d2a5-9f35-4a40-83e2-ecafd767a0d7,Group,"Kitchen, Attach Bathroom",19498.35,2022-09-05,2022-09-23,2022-08-26,18,10,Confirmed,Semester,Monday,1
074b927e-54e2-4fa6-869c-cc0ac8844f88,bc25bce1-08c2-42ce-b872-d73fe389bcaf,Group,"Attach Bathroom, Tiled Floor, A/C",16843.26,2022-02-10,2022-02-27,2022-01-23,17,18,Cancelled,Vacation,Thursday,1
0be76352-685c-4862-a9e0-2d8d24f384ef,9937c931-c333-49b9-a085-7b5f8a1b0744,Double,"Tiled Floor, A/C, Kitchen, Attach Bathroom",15177.08,2023-11-22,2023-11-27,2023-11-09,5,13,Cancelled,Vacation,Wednesday,0
19a12723-287d-4f8e-ab74-18988673cf07,3902d8a7-e5ae-488f-9942-339503d301cf,Group,"Attach Bathroom, Tiled Floor",18305.49,2023-08-18,2023-08-25,2023-07-16,7,33,Confirmed,Vacation,Friday,0
1cc6f0a0-10fa-4909-bcfa-1e616b7d71bc,fbbe0e9d-76e5-4a12-b9c6-c757f7feb735,Group,"Kitchen, Attach Bathroom, Wi-Fi",15280.43,2022-04-10,2022-04-17,2022-03-13,7,28,Confirmed,Vacation,Sunday,0
70bf1783-8966-442b-a5ec-b9dcdb2c04c0,cf367c1b-9a6f-4965-9b5e-d35a2268645f,Single,"Kitchen, Wi-Fi, Tiled Floor",27408.91,2023-01-11,2023-01-20,2022-11-19,9,53,Cancelled,Semester,Wednesday,1
78304c6c-79eb-4797-8fb9-ef37002f4aee,20d19fc0-41c1-4ee2-a723-5658e648d7ae,Single,"Tiled Floor, Kitchen",25299.74,2023-05-25,2023-06-20,2023-05-10,26,15,Cancelled,Semester,Thursday,1
f4f7bfdc-5d96-4459-8a3c-8743a80824f2,18ad8eeb-b760-4067-ab1e-5b379d15844d,Group,"Parking, Tiled Floor",17944.15,2022-09-21,2022-10-01,2022-09-08,10,13,Cancelled,Semester,Wednesday,1
da1a9b09-d4c2-459b-bfac-0af77e2840a1,3824c62b-2036-471a-b23f-df19923cc117,Group,"Attach Bathroom, Tiled Floor, A/C, Parking",16761.19,2023-01-16,2023-01-31,2023-01-07,15,9,Confirmed,Semester,Monday,1
24812414-f139-4c4b-8e31-ce5c213b1241,be41635f-150a-4643-a8c1-fb6439bdc3ed,Single,"A/C, Wi-Fi, Parking, Kitchen",21599.14,2023-02-15,2023-03-14,2023-02-04,27,11,Cancelled,Vacation,Wednesday,1
e30d0d83-4844-4c49-a761-f64eb79ee140,39e9c6ef-3ff1-40d2-9af0-3c739d719800,Single,"Attach Bathroom, Tiled Floor",28198.69,2022-04-25,2022-05-06,2022-03-15,11,41,Cancelled,Vacation,Monday,0
4d156c62-a8cc-4e3b-bae3-438e2f43b2f0,764f6842-f955-4aad-b5e0-bcbf5420d149,Single,"Attach Bathroom, Tiled Floor, Parking, Wi-Fi",21904.69,2022-09-06,2022-09-23,2022-07-14,17,54,Cancelled,Semester,Tuesday,1
93c1392f-8453-4803-8519-469e973da9cb,c2886352-4448-4593-a232-7c25fcd62aba,Group,"Parking, Attach Bathroom, Tiled Floor",11143.05,2023-07-20,2023-08-09,2023-06-04,20,46,Confirmed,Vacation,Thursday,0
5ff0f8eb-6c09-40b6-93f4-238321b78e70,bc85630c-9451-4f78-a52d-3404a94485e0,Group,"Kitchen, Wi-Fi, A/C",14684.01,2023-12-23,2024-01-01,2023-11-30,9,23,Confirmed,Vacation,Saturday,0
